"X" "Y" "Z"
-6.88490478464745 -5.85513626777239 -0.626453810742332
1.87854911536506 3.52530652842487 0.183643324222082
-9.26720777265292 -6.7696976906585 -0.835628612410047
16.110836793782 15.6219002206951 1.59528080213779
2.64049307423479 1.00984218286114 0.329507771815361
-6.43739657180751 -5.70702225134599 -0.820468384118015
5.59099800030206 5.54135669105035 0.487429052428485
8.2934212807874 7.92457438725587 0.738324705129217
6.14199887436127 5.74441399338901 0.575781351653492
-1.37170779104414 -2.54377544861063 -0.305388387156356
14.4820752305595 14.9534358527388 1.51178116845085
3.43678763375374 4.31912700736882 0.389843236411431
-4.78012356687637 -6.61265254939568 -0.621240580541804
-22.7976952250854 -23.5172067493225 -2.2146998871775
11.0419284378291 12.237147448886 1.12493091814311
-0.842144019594292 1.07040893534724 -0.0449336090152309
-0.481895499537968 -0.470643200215075 -0.0161902630989461
9.15924880387643 8.1850723512453 0.943836210685299
8.70640028224871 8.85445325665871 0.821221195098089
5.76168272990548 5.89430407528111 0.593901321217509
8.68381625396793 7.45655530925734 0.918977371608218
9.16440183248108 7.82349486699094 0.782136300731067
0.531070425105037 0.11534949972376 0.0745649833651906
-20.0730734886771 -20.2344855384941 -1.98935169586337
6.09806673773354 5.04168511631125 0.61982574789471
0.151378911761398 1.24185451262746 -0.0561287395290008
-1.63151947117962 -1.88908710344451 -0.155795506705329
-14.7451580104598 -16.3130372512458 -1.47075238389927
-5.46316102984186 -4.58430711234672 -0.47815005510862
3.85514532975071 4.4425912484025 0.417941560199702
13.646955955725 12.6009688148811 1.35867955152904
-1.61677175968962 -3.9167979451095 -0.102787727342996
4.40821230822626 3.23623441302858 0.387671611559369
-2.05644448761584 0.0324572300914334 -0.0538050405829051
-13.4640377074963 -13.8303188443287 -1.37705955682861
-5.68639545653438 -4.24812437700203 -0.41499456329968
-4.2438756639401 -3.38207880848338 -0.394289953710349
-1.12141387155686 -1.77959260569133 -0.0593133967111857
10.3481589391578 12.0970307641131 1.10002537198388
7.57486070672805 7.62641345629728 0.763175748457544
-3.55959538821588 -0.93792529513779 -0.164523596253587
-1.35703348934651 -1.49950906662761 -0.253361680136508
5.30466131783537 7.19311416896268 0.696963375404737
5.10310158526419 4.68792437387055 0.556663198673657
-8.00347705053804 -5.72459238952787 -0.68875569454952
-7.82577057081464 -9.07511651440667 -0.70749515696212
5.73298616699665 3.10102888136658 0.36458196213683
7.70272486484741 7.42965853599717 0.768532924515416
-2.40976265193661 -1.28958315826729 -0.112346212150228
7.17047173012357 9.83154117332625 0.881107726454215
4.43124590494334 4.11728069677346 0.398105880367068
-6.13882376522235 -5.71309632908388 -0.612026393250771
3.0931285397004 3.34154210123134 0.341119691424425
-12.2229931082616 -11.5412953024273 -1.12936309608079
12.8427767068689 15.02578782363 1.43302370170104
18.7288066884429 20.9502273422744 1.98039989850586
-2.67218596095118 -6.07531097955696 -0.367221476466509
-11.0626129579621 -9.86860670791947 -1.04413462631653
4.31276942703964 6.07192068120278 0.569719627442413
0.518744583615337 -1.77581376036432 -0.135054603880824
24.4412779824202 24.9671904126246 2.40161776050478
-0.631047128244725 -0.781637209050071 -0.0392400027331692
7.95587667321679 6.61306296270819 0.689739362450777
1.1664442391816 1.13743136588646 0.0280021587806661
-8.0519751370552 -5.71310478970345 -0.743273208882405
4.0940254596839 2.15797789608066 0.188792299514343
-18.3046133190514 -18.471770298698 -1.80495862889104
13.2310539654161 13.4664353207693 1.46555486156289
1.38813378016476 1.20150040323997 0.153253338211898
21.9336550428539 20.7862873771115 2.17261167036215
7.06307368805599 4.49616270587784 0.475509528899663
-6.99366194132443 -6.70508514099657 -0.709946430921815
6.56426234031396 5.25540644286669 0.610726353489055
-9.41812925179905 -6.69180943534763 -0.934097631644252
-12.8703348447576 -12.3803223267259 -1.2536334002391
2.87973632686335 4.04466962262957 0.291446235517463
-3.64527912655417 -6.72204271202444 -0.443291873218433
2.08629852496853 0.75205467351168 0.00110535163162413
1.77080568028041 -0.572831918934921 0.0743413241516641
-4.68730106349402 -4.97540578427158 -0.589520946188072
-6.91801074974306 -5.28855717273306 -0.568668732818502
-0.367890581184942 -1.75931473050809 -0.135178615123832
12.0007947693927 13.1051285959093 1.1780869965732
-16.7029180333899 -15.9368996735445 -1.52356680042976
6.46048461893235 5.35884757204368 0.593946187628422
3.17074910741917 2.32843153110976 0.332950371213518
12.0955856847334 9.96281976601023 1.06309983727636
-3.80792123594767 -2.09665428296992 -0.304183923634301
3.26997634523434 4.13389024870804 0.370018809916288
1.74487841034487 3.67614712539935 0.267098790772231
-5.60230427135304 -5.81531897397018 -0.54252003099165
12.4806898393181 12.4550483516064 1.20786780598317
10.8722779838299 11.848191081436 1.16040261569495
7.83250966313166 5.57587915276744 0.700213649514998
14.660251759104 17.6467638328839 1.58683345454085
4.5368798428453 5.71931191658672 0.558486425565304
-11.3247643777361 -12.0003230854225 -1.27659220845804
-6.74850160767351 -4.77751746545988 -0.573265414236886
-11.834151436666 -12.2966918504258 -1.22461261489836
-5.11508241550204 -5.03982178416009 -0.473400636439312
